"","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1.Yes","HOME_VAL","MSTATUS.Yes","SEX.z_F","EDUCATION..High.School","EDUCATION.Bachelors","EDUCATION.Masters","EDUCATION.PhD","JOB.Clerical","JOB.Doctor","JOB.Home.Maker","JOB.Lawyer","JOB.Manager","JOB.Professional","JOB.Student","JOB.z_Blue.Collar","TRAVTIME","CAR_USE.Private","BLUEBOOK","TIF","CAR_TYPE.Minivan","CAR_TYPE.Panel.Truck","CAR_TYPE.Sports.Car","CAR_TYPE.Van","CAR_TYPE.z_SUV","RED_CAR.yes","OLDCLAIM","CLM_FREQ","REVOKED.Yes","MVR_PTS","CAR_AGE","URBANICITY.Highly.Urban..Urban"
"5639",0,0,0,37,2,0,2,1,4844,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,0,1284,4,0,0,0,0,0,0,1,0,1,3,15,0
"4507",0,0,0,32,2,10,3701,0,1767,1,1,0,0,0,0,0,0,0,0,0,0,0,1,47,1,2740,1,0,0,1,0,0,0,1,0,0,0,1,1
"6036",0,0,0,49,0,12,5305,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,27,1,366,1,0,0,1,0,0,0,1,0,0,0,18,1
"3752",0,0,0,47,0,13,5546,0,2702,1,1,0,0,0,0,0,0,0,0,1,0,0,0,23,1,387,13,0,0,0,0,1,0,1238,1,0,4,7,1
"4240",0,0,0,50,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,26,1,1,9,1,0,0,0,0,1,1321,1,1,2,12,1
"2597",0,0,0,40,1,13,647,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,20,1,284,1,0,0,0,0,1,0,2221,2,0,3,7,1
"3341",0,0,0,32,2,0,1,0,4942,1,1,1,0,0,0,0,0,1,0,0,0,0,0,39,1,2247,7,0,0,0,0,1,0,1,0,0,0,6,0
"4324",1,5201.0549546,0,56,0,9,2889,0,485,1,1,0,0,0,0,1,0,0,0,0,0,0,0,16,1,2339,6,0,0,0,0,1,0,727,3,1,4,11,1
"2688",0,0,0,49,0,9,2859,0,1693,1,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,20,4,0,0,0,0,0,1,1,0,0,2,7,1
"4657",0,0,0,32,2,13,1750,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,10,1,356,10,1,0,0,0,0,0,1,0,0,2,1,1
"4737",0,0,0,53,0,7,6576,0,3440,1,1,0,1,0,0,0,0,0,0,0,0,0,1,25,1,179,1,0,0,0,0,1,0,1,0,0,0,1,0
"2140",0,0,0,48,0,7,5716,0,3085,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5,1,564,4,1,0,0,0,0,1,1,0,0,0,18,0
"850",0,0,1,41,3,10,1,0,1495,1,0,0,1,0,0,0,0,0,0,0,1,0,0,26,1,968,9,0,0,0,1,0,0,1,0,0,0,7,0
"3560",1,8927,0,43,2,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,15,1,2390,1,0,0,1,0,0,0,1933,1,0,9,6,1
"6262",0,0,0,20,2,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,33,1,2362,1,0,0,1,0,0,1,2191,3,0,6,6,0
"4448",1,1961.9030683,1,42,1,6,3612,0,1442,1,1,0,1,0,0,0,0,0,0,0,1,0,0,37,0,1478,4,0,0,0,0,0,0,1940,3,0,3,14,1
"5682",0,0,0,50,0,15,1803,0,4661,1,1,0,0,0,1,0,1,0,0,0,0,0,0,11,1,760,4,0,0,0,0,1,0,1,0,0,3,17,1
"1314",0,0,0,43,0,12,796,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0,1200,9,0,0,0,1,0,1,1,0,0,0,15,0
"1011",0,0,0,43,0,12,6030,0,3238,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,1479,14,1,0,0,0,0,1,1,0,0,0,1,1
"707",0,0,0,54,0,12,19,0,4757,1,0,0,0,1,0,0,0,0,1,0,0,0,0,14,1,1057,7,0,0,0,1,0,1,1,0,0,0,16,1
"788",0,0,0,35,2,10,3798,0,1133,1,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1,2713,10,0,0,0,0,0,0,1,0,0,0,7,1
"1779",0,0,0,53,0,7,4291,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,1,1291,1,1,0,0,0,0,0,1,0,0,0,13,1
"4205",0,0,0,57,0,9,2121,0,1236,1,0,1,0,0,0,1,0,0,0,0,0,0,0,73,1,2477,5,0,0,0,0,0,1,1,0,0,0,1,1
"2126",0,0,0,35,3,14,3550,1,1392,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0,1392,9,0,1,0,0,0,1,1,0,0,0,6,0
"2895",0,0,0,50,0,12,5214,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,1,2,10,0,0,1,0,0,0,1,0,0,0,16,0
"202",0,0,0,36,0,13,3153,0,5091,1,1,0,0,1,0,0,0,0,1,0,0,0,0,35,1,2506,6,0,0,0,0,1,0,1862,1,0,5,17,1
"3008",0,0,0,51,0,9,5390,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,34,1,583,7,0,0,1,0,0,0,1,0,1,0,11,1
"6525",0,0,1,36,2,12,244,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5,1,1917,4,0,0,0,0,0,0,1,0,0,1,13,1
"366",0,0,0,39,0,12,6108,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26,0,42,10,0,0,0,0,0,1,1,0,0,0,14,1
"4231",1,3666,0,44,2,0,2,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,39,1,1346,1,1,0,0,0,0,0,103,3,0,3,17,1
"4688",0,0,0,45,0,0,2,0,4837,1,1,0,0,0,0,0,0,1,0,0,0,0,0,38,1,1336,7,1,0,0,0,0,0,1,0,0,2,1,1
"3172",1,14755.301179,1,42,3,5,1740,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,1,1085,4,0,0,0,1,0,1,2257,2,0,1,8,0
"762",0,0,0,47,0,8,5568,0,2483,1,0,0,1,0,0,0,0,0,0,0,1,0,0,22,1,2172,9,1,0,0,0,0,0,1,0,0,0,1,1
"791",0,0,0,46,0,5,3179,0,222,1,1,0,0,1,0,0,0,0,0,0,1,0,0,5,1,796,6,1,0,0,0,0,0,1,0,0,0,10,1
"2418",0,0,0,35,3,12,5857,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,35,0,1541,6,0,0,0,0,1,0,1,0,0,1,1,0
"4997",1,5499,0,39,0,11,1960,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,29,1,2357,6,0,0,1,0,0,0,1348,1,0,4,6,1
"6345",0,0,0,46,0,4,4307,0,2587,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48,0,2416,1,0,0,0,0,0,0,1,0,0,1,7,0
"5903",0,0,1,42,2,13,3058,0,378,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,2751,1,1,0,0,0,0,0,1,0,0,4,10,0
"3212",1,3535,0,36,0,11,1236,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,67,6,0,0,0,0,0,1,1306,2,1,7,12,1
"529",0,0,0,50,0,11,1,0,4650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,2626,7,0,0,0,0,0,0,49,2,0,8,20,1
"2532",1,4623,0,50,0,13,3213,0,2536,1,1,0,0,0,0,1,0,0,0,0,0,0,0,65,1,545,6,0,0,0,0,1,0,1,0,0,2,5,1
"3596",0,0,0,52,0,14,4084,0,1876,1,0,0,1,0,0,1,0,0,0,0,0,0,0,41,1,482,17,1,0,0,0,0,1,1,0,0,1,13,1
"1319",0,0,0,44,0,6,2981,0,1710,0,1,0,1,0,0,1,0,0,0,0,0,0,0,30,1,84,9,1,0,0,0,0,0,535,3,0,4,8,1
"4007",1,4070,0,43,0,10,3209,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,814,1,0,0,0,1,0,1,1398,2,0,3,18,1
"2190",0,0,0,53,0,9,2342,0,835,1,0,1,0,0,0,1,0,0,0,0,0,0,0,33,1,290,4,1,0,0,0,0,0,1,0,0,3,5,0
"1041",0,0,0,39,3,12,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,7,0,2487,3,0,0,0,0,1,0,1,0,0,0,10,0
"4141",1,3613,0,46,0,10,3546,0,1647,1,1,0,0,0,0,0,0,0,0,0,0,0,1,30,1,465,4,0,0,0,0,1,0,1544,2,0,0,1,1
"955",0,0,0,52,0,13,6595,0,3555,1,1,0,0,1,0,0,0,0,1,0,0,0,0,35,1,2127,10,0,0,0,1,0,0,1,0,0,1,10,1
"3304",0,0,1,49,0,6,963,0,4388,1,0,0,0,1,0,0,0,0,1,0,0,0,0,22,1,2718,9,1,0,0,0,0,1,1,0,0,1,10,1
"1393",0,0,0,53,0,15,808,0,4251,1,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,1288,4,0,1,0,0,0,0,1,0,0,0,16,1
"4066",0,0,0,51,0,13,2915,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,25,1,18,6,1,0,0,0,0,0,1,0,0,0,1,0
"2368",0,0,0,48,0,12,5159,0,1928,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,2169,7,0,1,0,0,0,0,1,0,0,1,17,1
"4882",0,0,0,50,0,12,3269,0,1231,1,0,1,0,0,0,1,0,0,0,0,0,0,0,26,1,82,17,1,0,0,0,0,0,1,0,0,0,1,0
"5241",0,0,0,42,0,8,4054,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,2108,8,0,1,0,0,0,0,2737,2,0,5,11,1
"1288",0,0,0,44,0,10,5954,0,3444,1,1,0,0,1,0,0,0,0,1,0,0,0,0,37,1,555,3,0,0,0,0,1,0,1,0,0,1,12,1
"1935",1,291.72857081,2,41,4,0,2,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,53,1,1,6,0,0,1,0,0,0,123,2,0,5,16,1
"2987",0,0,3,38,3,15,2202,0,543,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,2769,5,0,0,0,0,0,0,1,0,0,4,4,0
"1460",0,0,1,36,2,15,5056,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,34,1,393,1,0,0,0,0,1,0,1,0,0,0,8,1
"1099",0,0,0,45,0,14,5768,0,3273,1,1,0,0,1,0,0,0,0,1,0,0,0,0,35,1,1094,4,0,0,0,0,0,0,195,3,0,0,15,1
"2303",0,0,0,66,0,13,5674,0,3686,1,1,0,0,1,0,0,0,0,1,0,0,0,0,45,1,431,4,0,0,1,0,0,0,1068,2,0,0,10,1
"2805",0,0,0,44,3,0,2,0,4833,1,1,0,1,0,0,0,0,1,0,0,0,0,0,21,1,2424,1,0,0,0,0,0,1,1,0,0,1,1,1
"1938",0,0,0,51,0,12,4173,0,2492,1,0,0,1,0,0,0,0,0,0,0,0,0,1,40,0,2458,1,0,0,0,0,0,0,1,0,0,0,14,0
"5707",1,3043,0,47,0,7,2429,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,27,1,2424,4,1,0,0,0,0,0,599,2,0,3,7,1
"3127",0,0,0,50,0,12,1021,0,240,1,1,0,0,0,0,0,0,1,0,0,0,0,0,75,1,739,1,1,0,0,0,0,0,1,0,0,2,1,0
"5168",1,3858,0,30,2,12,1,0,1099,1,0,1,0,0,0,1,0,0,0,0,0,0,0,35,1,2419,10,1,0,0,0,0,1,2309,2,0,2,1,1
"4286",0,0,0,47,0,7,1769,0,459,1,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,1659,4,0,1,0,0,0,1,2272,2,0,1,1,1
"1388",0,0,0,51,0,15,4904,0,2996,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42,0,1436,3,0,1,0,0,0,0,2068,2,0,0,8,1
"6462",0,0,0,37,2,10,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,59,1,495,6,0,0,0,0,1,0,1,0,0,0,9,1
"476",0,0,0,44,2,9,4953,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19,0,1273,9,0,1,0,0,0,1,1754,2,0,3,12,1
"2971",1,2541,0,43,2,0,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,31,1,1837,11,0,0,1,0,0,1,736,1,1,0,13,1
"539",0,0,0,48,0,10,2189,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,64,1,32,6,0,0,0,0,1,0,425,1,0,3,7,1
"957",1,6452,0,48,0,9,3793,0,1569,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,138,7,0,0,0,0,1,0,1,0,0,0,1,1
"4981",0,0,0,36,2,13,5592,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,34,1,745,6,1,0,0,0,0,0,1,0,1,0,11,0
"116",0,0,0,44,1,11,5030,0,2526,1,1,0,0,1,0,0,0,0,1,0,0,0,0,49,1,1046,1,1,0,0,0,0,0,1,0,0,0,16,0
"5314",1,2323,1,43,3,14,5632,0,2468,1,1,0,1,0,0,0,0,0,0,0,0,0,1,27,0,365,3,0,0,0,0,1,0,210,1,0,5,10,1
"2796",0,0,0,51,0,10,1435,0,4614,1,1,0,0,0,1,0,1,0,0,0,0,0,0,45,1,1408,11,0,0,0,0,1,0,1,0,0,0,19,1
"6253",1,3969,0,47,0,16,837,0,383,1,1,0,0,1,0,0,0,1,0,0,0,0,0,50,1,1587,1,0,0,1,0,0,0,950,1,0,1,16,1
"1661",0,0,0,35,1,12,2145,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,33,1,2354,6,0,0,0,0,1,0,1,0,0,3,10,0
"5880",0,0,0,32,1,9,3831,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2759,11,0,0,0,0,1,0,1,0,0,2,1,0
"497",0,0,0,43,0,14,2414,0,1262,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,206,3,0,0,0,0,0,1,746,3,1,3,1,1
"966",0,0,0,46,0,12,6128,0,3417,1,1,0,0,1,0,0,0,0,1,0,0,0,0,25,1,1983,3,1,0,0,0,0,0,1,0,1,0,1,1
"3330",0,0,0,49,0,13,6253,0,3455,1,1,0,0,0,1,0,0,0,0,0,0,0,0,40,0,1895,1,0,0,0,0,0,0,1,0,0,0,13,1
"4934",1,5139,0,53,0,12,2779,0,1467,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41,1,140,1,0,0,0,0,0,1,1749,3,0,0,1,1
"3968",1,2199,0,36,0,14,4968,0,2978,1,1,0,0,0,0,0,0,0,0,0,1,0,0,19,0,1011,1,0,0,0,0,1,0,1,0,0,0,9,1
"492",0,0,0,51,0,10,5805,0,4898,1,1,0,0,0,0,0,0,1,0,0,0,0,0,65,1,174,1,1,0,0,0,0,0,1,0,0,1,1,0
"4410",1,1639,1,41,2,13,419,1,3846,0,1,0,0,1,0,0,0,0,1,0,0,0,0,35,1,1,6,0,0,0,0,1,0,661,2,1,6,17,1
"1533",1,7055,0,51,0,6,3875,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,295,6,1,0,0,0,0,1,1,0,1,0,1,1
"235",1,5523,0,47,0,7,1758,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,816,1,0,0,0,1,0,0,2171,1,0,3,1,1
"3448",0,0,0,29,1,13,2444,0,753,1,1,0,0,0,0,1,0,0,0,0,0,0,0,24,1,2377,7,0,0,1,0,0,0,1,0,0,1,1,0
"3506",0,0,0,51,0,14,1548,0,4609,1,1,0,0,0,1,0,1,0,0,0,0,0,0,43,1,2128,6,0,0,0,1,0,0,1,0,0,3,9,1
"1888",0,0,0,42,0,12,1,0,2987,1,1,0,1,0,0,1,0,0,0,0,0,0,0,57,1,868,1,0,0,0,0,1,0,172,2,0,0,8,1
"6087",1,3392,0,27,3,9,61,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,59,1,98,6,0,0,0,0,1,0,1,0,0,1,1,1
"5374",0,0,0,54,0,10,1788,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,242,4,1,0,0,0,0,1,1,0,0,0,1,0
"2090",1,1131.3474363,0,52,0,12,2938,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,26,0,2529,4,0,0,0,0,0,1,439,3,1,4,1,1
"1775",0,0,0,49,0,10,701,0,4194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,2069,1,0,1,0,0,0,0,1,0,0,0,18,1
"4999",0,0,0,48,0,15,5610,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,25,1,2712,6,0,0,0,0,1,0,1,0,0,0,13,1
"5280",0,0,0,52,0,12,1638,0,4683,1,1,0,1,0,0,0,0,0,0,0,0,0,1,52,0,1679,6,0,0,1,0,0,0,1,0,0,1,11,1
"6453",0,0,0,49,0,9,3988,0,2567,1,0,0,0,0,1,0,0,0,0,0,0,0,0,50,0,1662,1,0,1,0,0,0,0,1,0,0,0,21,1
"2921",0,0,2,40,3,11,4022,0,2534,1,1,0,1,0,0,1,0,0,0,0,0,0,0,19,1,2671,4,0,0,0,0,1,0,1,0,0,3,14,0
"5694",0,0,0,53,0,7,3545,0,526,1,0,0,0,1,0,0,0,0,0,1,0,0,0,47,0,2413,4,0,0,0,0,0,0,1847,2,0,5,13,1
"3342",0,0,0,42,0,10,5485,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,0,2380,10,0,0,0,0,0,1,465,2,0,1,5,1
"214",0,0,0,45,2,15,6174,0,2945,1,0,0,1,0,0,0,0,0,0,1,0,0,0,30,1,504,10,1,0,0,0,0,1,1,0,0,0,8,1
"6065",0,0,0,49,0,13,1,0,4322,1,0,0,0,1,0,0,0,0,0,1,0,0,0,32,1,1691,14,1,0,0,0,0,1,1,0,0,4,8,1
"6293",0,0,0,50,0,14,1889,0,4753,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2120,8,0,1,0,0,0,1,1,0,0,0,12,1
"2989",0,0,0,51,0,12,2486,0,1612,1,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,2760,13,0,0,0,0,0,1,1,0,0,3,8,1
"3473",0,0,0,46,0,13,1570,0,254,1,0,1,0,0,0,1,0,0,0,0,0,0,0,51,1,886,11,1,0,0,0,0,0,1,0,0,0,1,0
"6271",0,0,0,30,0,13,1140,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,44,1,2410,14,1,0,0,0,0,1,1,0,0,0,15,1
"5752",0,0,1,40,2,15,4151,1,1765,0,1,0,1,0,0,0,0,0,0,0,1,0,0,35,1,180,10,0,0,0,0,1,0,1,0,0,1,6,1
"2150",1,2660,0,43,2,16,4426,0,2126,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,648,6,1,0,0,0,0,1,1,0,0,0,1,1
"3581",0,0,0,59,0,14,1959,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,27,0,1369,6,0,1,0,0,0,1,997,2,0,2,7,0
"4307",0,0,1,45,3,11,1856,0,1177,1,1,0,0,0,0,1,0,0,0,0,0,0,0,37,1,1393,1,0,0,0,0,0,0,1,0,0,3,5,0
"4748",0,0,0,50,0,13,1774,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,55,1,2660,3,0,0,0,0,1,0,1,0,0,0,5,0
"5615",0,0,0,39,0,14,2861,0,1131,1,1,0,0,0,0,0,0,0,0,0,0,0,1,32,1,2696,1,0,0,1,0,0,0,1,0,0,0,1,1
"2171",1,4267,0,44,0,0,2,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,27,1,2397,4,0,0,0,0,1,0,1,0,0,2,11,1
"5496",0,0,0,39,0,11,6136,0,3802,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,1691,6,0,1,0,0,0,1,444,1,0,0,21,1
"2690",1,960,0,35,1,0,2,1,132,0,1,0,0,0,0,0,0,1,0,0,0,0,0,50,1,2329,9,0,0,0,0,1,0,1849,3,0,2,9,1
"4595",1,6931,1,53,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,8,1,10,7,0,0,1,0,0,0,1469,2,0,4,1,1
"1815",0,0,0,61,0,10,1092,0,4440,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,1,111,13,0,0,1,0,0,0,1,0,0,3,9,1
"6195",0,0,0,51,0,13,1,0,1241,1,1,0,1,0,0,0,0,0,0,0,1,0,0,28,1,2446,1,0,0,0,0,1,0,1,0,0,1,9,1
"1421",1,8374.3424373,0,46,0,0,2,0,138,1,1,1,0,0,0,0,0,1,0,0,0,0,0,29,1,2416,1,0,0,0,0,1,0,1,0,0,0,4,1
"4171",0,0,0,50,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,1,496,1,1,0,0,0,0,0,1,0,0,1,5,1
"2286",0,0,0,43,0,10,1422,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,13,1,1320,10,1,0,0,0,0,0,1,0,0,0,9,1
"4837",0,0,0,50,0,9,1210,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,36,1,2449,7,0,0,0,0,0,1,1,0,0,1,11,1
"4988",0,0,0,34,3,11,2442,1,603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,650,1,0,0,0,1,0,1,932,1,0,4,1,1
"851",0,0,0,46,1,15,5143,0,3219,1,0,0,1,0,0,0,0,0,0,0,0,0,1,42,0,316,6,1,0,0,0,0,0,173,1,0,6,7,1
"4744",1,3397,0,25,2,14,1459,0,4958,1,0,0,0,0,0,1,0,0,0,0,0,0,0,55,1,545,15,1,0,0,0,0,1,1754,2,0,7,1,1
"4011",0,0,0,55,0,8,1,0,2512,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36,0,201,1,0,0,0,0,0,1,1,0,0,1,1,0
"5213",1,1894,0,48,0,12,222,0,3991,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37,0,687,4,0,0,0,1,0,1,2284,2,0,2,1,1
"2764",1,24493.915514,0,35,3,13,3733,1,599,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,2774,11,0,0,0,0,0,0,1314,2,1,1,12,1
"15",1,2920.16732,0,45,0,0,2,0,82,1,1,1,0,0,0,0,0,1,0,0,0,0,0,48,1,2408,1,0,0,0,0,1,0,1,0,0,3,5,1
"6191",0,0,0,32,4,12,2392,0,4841,1,1,1,0,0,0,0,0,1,0,0,0,0,0,30,1,2410,6,0,0,1,0,0,0,1,0,0,0,6,1
"4587",0,0,0,45,2,13,1396,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,42,0,1875,8,0,1,0,0,0,0,2334,1,1,4,17,1
"1311",1,4344,1,39,2,13,2497,0,1093,1,1,0,0,0,0,1,0,0,0,0,0,0,0,38,1,2773,1,0,0,0,0,1,0,1485,2,0,5,1,1
"5260",0,0,0,53,0,15,1350,0,4579,1,1,0,0,0,1,0,0,0,0,1,0,0,0,49,1,2477,14,0,0,0,0,1,0,1,0,0,0,1,1
"953",1,5501,0,59,0,11,2992,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,517,6,1,0,0,0,0,0,2786,1,0,5,6,1
"847",0,0,0,50,0,11,5389,0,3552,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71,0,390,1,0,0,0,0,1,0,1,0,0,0,1,1
"5890",0,0,0,37,3,9,642,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,26,1,2625,7,0,0,0,0,1,0,1,0,0,1,1,0
"5633",1,8861,0,44,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,2397,13,1,0,0,0,0,0,2555,1,0,0,7,1
"3802",0,0,3,45,4,17,1577,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,2408,3,0,0,0,0,0,0,1,0,0,0,13,0
"2412",0,0,0,45,1,7,3217,0,2516,1,0,1,0,0,0,0,0,0,0,0,1,0,0,45,1,1,10,1,0,0,0,0,1,1,0,0,0,4,0
"2037",1,4482,0,36,2,10,2196,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,378,4,1,0,0,0,0,0,1409,1,0,3,7,1
"378",0,0,0,36,0,11,3753,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,59,1,2787,10,0,0,0,0,1,0,421,1,0,4,5,0
"1473",0,0,0,38,0,10,1354,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,35,0,2350,6,0,0,0,0,0,0,1,0,0,0,7,0
"5528",0,0,0,50,0,11,3578,0,1857,1,0,0,1,0,0,0,0,0,0,1,0,0,0,35,0,125,10,0,0,0,0,0,0,1,0,0,0,13,1
"5195",1,10215.072253,1,41,2,13,3103,0,1246,1,1,0,0,0,0,1,0,0,0,0,0,0,0,14,1,1046,4,0,0,0,0,0,0,1,0,0,2,6,1
"1227",0,0,0,48,0,15,885,0,4255,1,0,0,0,1,0,0,0,0,0,0,0,0,0,58,0,1082,7,0,0,0,1,0,1,87,2,0,3,13,1
"300",0,0,0,59,0,15,1240,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,32,1,1078,17,0,0,0,0,1,0,1,0,0,0,18,1
"3755",0,0,0,40,0,7,4091,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30,1,94,11,0,0,0,0,0,1,1835,1,0,7,8,1
"4813",0,0,0,42,2,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,49,0,1433,1,0,1,0,0,0,0,1706,1,1,0,7,0
"3608",1,2467,4,45,5,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,38,1,214,10,0,0,0,0,1,0,1,0,1,3,1,0
"1807",0,0,0,52,0,14,1420,0,4590,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,1606,7,0,1,0,0,0,1,951,3,0,0,15,1
"6038",1,3335,2,41,3,11,4798,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,210,15,1,0,0,0,0,0,1686,1,1,3,1,1
"3433",1,3762,1,40,3,16,1556,0,4602,1,1,0,0,0,1,0,1,0,0,0,0,0,0,35,1,1,1,0,0,0,0,1,0,1,0,0,0,16,1
"3977",0,0,2,42,2,12,341,0,4153,1,1,0,0,1,0,0,0,0,1,0,0,0,0,13,1,2380,6,0,0,0,0,1,0,800,2,0,5,19,1
"3910",0,0,0,41,0,10,1,0,5070,1,1,0,0,0,0,0,0,0,0,0,0,1,0,28,1,2471,1,0,0,0,0,1,0,1,0,0,4,6,0
"5852",0,0,0,47,1,12,4521,0,2133,1,1,0,0,1,0,0,0,0,0,1,0,0,0,21,1,548,3,0,0,0,0,1,0,1,0,0,1,13,1
"219",0,0,0,51,0,13,2564,0,1921,0,1,1,0,0,0,0,0,0,0,0,0,0,1,46,1,1010,6,0,0,0,0,1,0,1,0,1,2,6,0
"4037",0,0,0,41,1,13,3551,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,1,2677,3,1,0,0,0,0,0,536,2,0,4,9,1
"2459",0,0,0,31,1,13,3224,1,1593,0,1,0,0,0,0,0,0,0,0,0,0,0,1,32,0,2663,17,0,0,0,0,1,0,157,2,0,3,1,0
"6352",0,0,0,49,0,11,4807,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,0,291,3,1,0,0,0,0,1,2144,2,0,1,9,1
"523",0,0,0,42,0,9,4170,0,1493,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39,0,2380,11,0,0,0,0,1,0,1,0,0,1,8,0
